route_id,route_number,route_direction,source_id,destination_id,source_name,destination_name,route_type_id,route_name,via,google_distance,google_time,deleted_status
42941,500-D THS-BTP,DOWN,8910,833,Thanisandra,Bagmane Tech Park,3,Thanisandra To Bagmane Tech Park,Kalyananagara Bus Station,14502,1864,0
43910,500-DA,UP,4651,42,5th Phase Yalahanka New Town ,Electronic City (Towards Attibele),3,Yalahanka New Town 5th Phase To Electronic City,NES Office Hebbala Agara Bommanahalli,75390,9726,0
43911,500-DA,DOWN,9408,4651,Electronic City 378 (Towards Electronic City),5th Phase Yalahanka New Town ,3,Electronic City To Yalahanka New Town 5th Phase,Central Silk Board Marathahalli Bridge Hebbala ,54612,7345,0
43914,500-DA KRPRS-YSTF,DOWN,411,4651,Railway Station KR Puram,5th Phase Yalahanka New Town ,8,Railway Station KR Puram To 5th Phase Yalahanka New Town ,HBLB  NES,22529,3183,0
43913,500-DA YSTF-KRPRS,UP,4651,336,5th Phase Yalahanka New Town ,Railway Station KR Puram,8,5th Phase Yalahanka New Town  To Railway Station KR Puram,NES  HBLB  ,28071,4226,0
28819,500-DB,UP,199,2241,Mekhri Circle,Central Silk Board (Towards BTM Layout),3,Mekhri Circle To Central Silk Board,Bhadrappa Layout Hebbala Tin Factory Marathahalli Bridge ,45755,5347,0
28823,500-DB,DOWN,2236,218,Central Silk Board (Towards Hebbala),Mekhri Circle,3,Central Silk Board To Mekhri Circle,Marathahalli Bridge Tin Factory Hebbala,32230,3205,0
31875,500-DB HBL-KDG,UP,5927,2092,Hebbala Bridge (Towards Tin Factory),Kadugodi Bus Station,3,Hebbala To Kadugodi Bus Station,Tin Factory Rajpalya Pattandur Agrahara Gate,39827,6304,0
31876,500-DB KDG-HBL,DOWN,2092,5366,Kadugodi Bus Station,Hebbala Bridge (Towards BEL Circle),3,Kadugodi Bus Station To Hebbala,Hope Farm ITPL Tin Factory ,28944,3840,0
20031,500-DC,UP,5927,375,Hebbala Bridge (Towards Tin Factory),Chandapura (Towards Attibele),3,Hebbala To Chandapura,Central Silk Board Electronic City,65380,6739,0
20034,500-DC,DOWN,376,7502,Chandapura (Towards Electronic City),Hebbala Bridge (Towards Bhadrappa Layout),3,Chandapura To Hebbala,Electronic City Jn of Marathahalli Bridge,49504,5900,0
19263,500-DE,UP,8361,2092,Vidyaranyapura Bus Station,Kadugodi Bus Station,3,Vidyaranyapura Bus Station To Kadugodi Bus Station,Hebbala,48506,7407,0
19267,500-DE,DOWN,2092,8361,Kadugodi Bus Station,Vidyaranyapura Bus Station,3,Kadugodi Bus Station To Vidyaranyapura Bus Station,Hebbala,47713,6415,0
44195,500-DE HBLB-HOODI-WTTTMC,UP,5927,2055,Hebbala Bridge (Towards Tin Factory),White Field TTMC (Vydehi Hospital),3,Hebbala Bridge (Towards Tin Factory) To White Field TTMC (Vydehi Hospital),TNF  Hoodi,22132,3256,0
22057,500-DE VRP-AMD,UP,8361,11414,Vidyaranyapura Bus Station,CS-AMD India Pvt Ltd,3,Vidyaranyapura Bus Station To AMD India Pvt Ltd,BEL Circle Tin Factory Marathahalli Bridge Kundalahalli Gate,41184,5966,0
40772,500-DE VRP-KLNB,UP,8361,9352,Vidyaranyapura Bus Station,Kalyananagara Bus Stand,3,Vidyaranyapura Bus Station To Kalyananagara Bus Stand,BEL Circle  HBLB,22188,3389,0
17766,500-DF,DOWN,6918,5366,Hope Farm (Towards ITPL),Hebbala Bridge (Towards BEL Circle),3,Hope Farm To Hebbala,ITPL Tin Factory ,28986,3710,0
19172,500-DF,UP,5927,6919,Hebbala Bridge (Towards Tin Factory),Hope Farm (Towards Hoskote),3,Hebbala To Hope Farm,TIn Factory ITPL,29398,4639,0
13665,500-DF HBL-AGKR,UP,5927,11415,Hebbala Bridge (Towards Tin Factory),CS-Ardendale Gate Kannamangala Road,3,Hebbala To Ardendale Gate Kannamangala Road,Tin Factory Hoodi Hope Farm,28002,3510,0
21243,500-DG,UP,440,2241,Nelamangala Bus Station,Central Silk Board (Towards BTM Layout),3,Nelamangala Bus Station To Central Silk Board,Yashawanthapura ,65162,8604,0
21244,500-DG,DOWN,2236,440,Central Silk Board (Towards Hebbala),Nelamangala Bus Station,3,Central Silk Board To Nelamangala Bus Station,Yashawanthapura ,61823,7466,0
43794,500-DG BMT10-GGP-JHC,UP,10601,10304,Depot-10 Gate,Jalahalli Cross,3,Depot-10 Gate To Jalahalli Cross,GGP,24053,3508,0
40489,500-DG CSB-DSP,DOWN,2236,433,Central Silk Board (Towards Hebbala),Dasanapura (Towards Nelamangala),3,Central Silk Board (Towards Hebbala) To Dasanapura (Towards Nelamangala),MRH  TNF  HBL GGP JHC,55878,7450,0
43791,500-DG CSB-GGP-PSB,DOWN,2236,2473,Central Silk Board (Towards Hebbala),Peenya Satellite Bus Station (Basaveshwara),3,Central Silk Board (Towards Hebbala) To Peenya Satellite Bus Station (Basaveshwara),GGP,50043,6667,0
40509,500-DG DSP-KRPRS,UP,451,336,Dasanapura (Towards Jalahalli Cross),Railway Station KR Puram,3,Dasanapura (Towards Jalahalli Cross) To Railway Station KR Puram,JHC GGP,38101,4657,0
40160,500-DG HBLB-NMG,DOWN,5366,440,Hebbala Bridge (Towards BEL Circle),Nelamangala Bus Station,3,Hebbala Bridge (Towards BEL Circle) To Nelamangala Bus Station,BELC  GGP  JHC,27140,3881,0
40434,500-DG JKLOA-NMG,DOWN,12447,440,Jakkur Layout Ayyappa Temple,Nelamangala Bus Station,3,Jakkur Layout Ayyappa Temple To Nelamangala Bus Station,YTTMC  GGP  JHC,36246,5441,0
43933,500-DG KRPGH-TNF-JHC,DOWN,8653,10304,KR Puram Govt Hospital,Jalahalli Cross,3,KR Puram Govt Hospital To Jalahalli Cross,Gorgunte Palya,26568,3645,0
43901,500-DG KRPRS-YTTMC-NMG,DOWN,411,440,Railway Station KR Puram,Nelamangala Bus Station,8,Railway Station KR Puram To Nelamangala Bus Station,YTTMC,45272,6463,0
40664,500-DG MRHB-HBL-GMC-PSS,UP,2585,5848,Marathahalli Bridge,Peenya 2nd Stage,3,Marathahalli Bridge To Peenya 2nd Stage,Gangamma CIrcle,33909,4587,0
40159,500-DG NMG-HBLB,UP,440,5927,Nelamangala Bus Station,Hebbala Bridge (Towards Tin Factory),3,Nelamangala Bus Station To Hebbala Bridge (Towards Tin Factory),JHC  GGP  BELC,32797,5005,0
40490,500-DG NMG-KRPRS,UP,440,336,Nelamangala Bus Station,Railway Station KR Puram,3,Nelamangala Bus Station To Railway Station KR Puram,JHC  GGP HBLB,51244,7000,0
43899,500-DG NMG-YTTMC-KRPRS,UP,440,336,Nelamangala Bus Station,Railway Station KR Puram,8,Nelamangala Bus Station To Railway Station KR Puram,Yeshwanthapura TTMC,47286,6743,0
40433,500-DG NML-JKLOA,UP,440,12448,Nelamangala Bus Station,Jakkur Layout Ayyappa Temple,3,Nelamangala Bus Station To Jakkur Layout Ayyappa Temple,JHC YTTMC  BELC,40289,6405,0
20060,500-DH,DOWN,8546,7502,Attibele Bus Stand,Hebbala Bridge (Towards Bhadrappa Layout),3,Attibele To Hebbala,Agara,56481,6081,0
22546,500-DH,UP,5927,8546,Hebbala Bridge (Towards Tin Factory),Attibele Bus Stand,3,Hebbala To Attibele,Agara Central Silk Board,69143,6506,0
33028,500-DJ,UP,501,2241,Yeshwanthapura TTMC,Central Silk Board (Towards BTM Layout),3,Yashawanthapura TTMC To Central Silk Board,Hebbala,44421,5331,0
33029,500-DJ,DOWN,2236,1826,Central Silk Board (Towards Hebbala),Yeshwanthapura TTMC,3,Central Silk Board To Yashawanthapura TTMC,Marathahalli Bridge KR Puram Railway Station Hebbala,54692,6138,0
33326,500-DJ YTTMC-CSB,UP,501,2241,Yeshwanthapura TTMC,Central Silk Board (Towards BTM Layout),3,Yashawanthapura TTMC To Central Silk Board,Yashawanthapura Railway Station ,44411,5693,0
24091,500-DK,UP,5927,6203,Hebbala Bridge (Towards Tin Factory),Koramangala TTMC,3,Hebbala To Koramangala Depote 15,Central Silk Board,37604,4765,0
24881,500-DK,DOWN,6204,7502,Koramangala TTMC,Hebbala Bridge (Towards Bhadrappa Layout),3,Koramangala To Hebbala,Central Silk Board,37363,4724,0
43883,500-DK BMT10-KRMTTMC,UP,10601,6203,Depot-10 Gate,Koramangala TTMC,3,Depot-10 Gate To Koramangala TTMC,CSB,30544,4228,0
42854,500-DK BMT48-KRMTTMC,UP,16299,6203,Depot-48 Departure,Koramangala TTMC,3,Depot-48 Departure To Koramangala TTMC,HNRC  TNF  MRHB  MDL,37131,5081,0
41221,500-DM,DOWN,8470,894,ELC Wipro Main  Gate,BEL Circle (Towards Mathikere),3,Electronic City Wipro Gate To BEL Circle,Central Silk Board Marathahalli Bridge Hebbala,50622,6374,0
41222,500-DM,UP,894,8470,BEL Circle (Towards Mathikere),ELC Wipro Main  Gate,3,BEL Circle To Electronic City Wipro Gate,Hebbala Marathahalli Bridge Central Silk Board ,60513,7798,0
43919,500-DM CJP-ELCW,UP,9029,8470,Chowdeshwari Bus Stand JP Park,ELC Wipro Main  Gate,3,Chowdeshwari Bus Stand JP Park To ELC Wipro Main  Gate,HBLB  TNF  MRHB  CSB  Flyover,60463,7527,0
43918,500-DM ELCW-CJP,DOWN,8470,10747,ELC Wipro Main  Gate,Chowdeshwarinagara JP Park,3,ELC Wipro Main  Gate To Chowdeshwarinagara JP Park,CSB  MRHB  TNF ON  Flyover,52446,6710,0
41142,500-DM UFLY,UP,894,8470,BEL Circle (Towards Mathikere),ELC Wipro Main  Gate,3,BEL Circle (Towards Mathikere) To ELC Wipro Main  Gate,HBLB  MRHB  CSB,71336,9039,0
41143,500-DM UFLY,DOWN,8470,894,ELC Wipro Main  Gate,BEL Circle (Towards Mathikere),3,ELC Wipro Main  Gate To BEL Circle (Towards Mathikere),CSB MRHB TNF HBLB,51026,6341,0
35951,500-DP,UP,462,2241,Goraguntepalya (Towards BEL Circle),Central Silk Board (Towards BTM Layout),3,Goraguntepalya To Central Silk Board,Hebbala  Maratahalli Bridge,43577,5174,0
35952,500-DP,DOWN,2236,494,Central Silk Board (Towards Hebbala),Goraguntepalya (Towards Jalahalli Cross),3,Central Silk Board To Goraguntepalya,BEL Circle  Hebbala  MRH,47945,5585,0
30184,500-DS,UP,12410,2241,Sahakara Nagara,Central Silk Board (Towards BTM Layout),3,Sahakaranagara To Central Silk Board,Hebbala KR PuramRS Marathahalli,37835,4474,0
30185,500-DS,DOWN,2236,12409,Central Silk Board (Towards Hebbala),Sahakara Nagara,3,Central Silk Board To Sahakaranagara,Marathahalli Bridge Tin Factory Hebbala ,34127,3710,0
22070,500-DV VRP-CSB,DOWN,8361,2241,Vidyaranyapura Bus Station,Central Silk Board (Towards BTM Layout),3,Vidyaranyapura Bus Station To Central Silk Board,BEL Circle Tin Factory Marathahalli Bridge,41939,5281,0
17727,500-DX,UP,5927,2241,Hebbala Bridge (Towards Tin Factory),Central Silk Board (Towards BTM Layout),3,Hebbala To Central Silk Board,Jn of Nagavara Marathahalli Agara ,29417,3129,0
17732,500-DX,DOWN,2236,7502,Central Silk Board (Towards Hebbala),Hebbala Bridge (Towards Bhadrappa Layout),3,Central Silk Board To Hebbala,Agara Marathahalli KR Puram Railway Station ,29509,2977,0
41847,500-DY,UP,4651,2241,5th Phase Yalahanka New Town ,Central Silk Board (Towards BTM Layout),3,Yalahanka New Town 5th Phase To Central Silk Board,NES  HBLB  MRHB,52490,6903,0
41848,500-DY,DOWN,2236,4651,Central Silk Board (Towards Hebbala),5th Phase Yalahanka New Town ,3,Central Silk Board To Yalahanka New Town 5th Phase,Tin Factory  HBL,50828,6764,0
24765,500-E,UP,5927,8470,Hebbala Bridge (Towards Tin Factory),ELC Wipro Main  Gate,3,Hebbala To Electronic City Wipro Gate,Tin Factory,46357,5270,0
24766,500-E,DOWN,8470,7502,ELC Wipro Main  Gate,Hebbala Bridge (Towards Bhadrappa Layout),3,Electronic City Wipro Gate To Hebbala,Tin Factory,42864,5151,0
32572,500-E BSK-HSK,UP,9,618,Banashankari TTMC,Hoskote Bus Stand,3,Banashankari TTMC To Hoskote,Marathahalli Bridge Varthuru Kodi,40268,5607,0
34430,500-F,UP,2236,2092,Central Silk Board (Towards Hebbala),Kadugodi Bus Station,3,Central Silk Board To Kadugodi Bus Station,Kadubisanahalli Graphite India Limited,27281,3667,0
34431,500-F,DOWN,2092,2241,Kadugodi Bus Station,Central Silk Board (Towards BTM Layout),3,Kadugodi Bus Station To Central Silk Board,Graphite India Limited City Light Apartment,22653,3086,0
28456,500-F BTML-KDG,DOWN,9387,2092,BTM Layout Kuvempu Nagara ,Kadugodi Bus Station,3,BTM Layout To Kadugodi Bus Station,,29018,4583,0
40080,500-F KDG-BTML,UP,2092,9387,Kadugodi Bus Station,BTM Layout Kuvempu Nagara ,3,Kadugodi Bus Station To BTM Layout,,23469,3452,0
35979,500-FB,UP,2236,2092,Central Silk Board (Towards Hebbala),Kadugodi Bus Station,3,Central Silk Board To Kadugodi Bus Station,Siddapura,22658,2836,0
35980,500-FB,DOWN,2092,2241,Kadugodi Bus Station,Central Silk Board (Towards BTM Layout),3,Kadugodi Bus Station To Central Silk Board,Siddapura,20352,2839,0
2527,500-G,UP,5757,2241,Devasandra Chikkamaranahalli,Central Silk Board (Towards BTM Layout),3,Devasandra Chikkamaranahalli To Central Silk Board,Tin Factory,125100,3018,0
23471,500-G,DOWN,2236,232,Central Silk Board (Towards Hebbala),Devasandra Chikkamaranahalli,3,Central Silk Board To Devasandra Chikkamaranahalli,Tin Factory,43070,4858,0
23916,500-H,UP,376,594,Chandapura (Towards Electronic City),KR Puram Market,3,Chandapura To KR Puram Market,Bommanahalli,43026,5262,0
35398,500-H,DOWN,644,375,KR Puram Market,Chandapura (Towards Attibele),3,KR Puram Market To Chandapura,Bommanahalli,64301,7197,0
44172,500-HC,UP,5927,2223,Hebbala Bridge (Towards Tin Factory),Chikka Thirupathi,3,Hebbala Bridge (Towards Tin Factory) To Chikka Thirupathi,Tin Factory,44067,5802,0
44173,500-HC,DOWN,2255,7502,Chikka Thirupathi,Hebbala Bridge (Towards Bhadrappa Layout),3,Chikka Thirupathi To Hebbala Bridge (Towards Bhadrappa Layout),Tin Factory,45358,6396,0
32616,500-HK,UP,618,7502,Hoskote Bus Stand,Hebbala Bridge (Towards Bhadrappa Layout),3,Hoskote To Hebbala,Budigere Cross Tin Factory,29072,3306,0
32618,500-HK,DOWN,5927,618,Hebbala Bridge (Towards Tin Factory),Hoskote Bus Stand,3,Hebbala To Hoskote,Tin Factory Budigere Cross,37980,4713,0
16656,500-J,UP,5494,412,Kengeri TTMC,Tin Factory,3,Kengeri TTMC To Tin Factory,Bengaluru University Gate Nayandahalli Banashankari BTM Layout Agara Marathahalli Bridge KR Puram Railway Station,37655,5570,0
16659,500-J,DOWN,335,5494,Tin Factory,Kengeri TTMC,3,Tin Factory To Kengeri TTMC,Marathahalli Bridge Agara Silk Board BTM Layout Banashankari Kathriguppe Nayandahalli RV College,37590,5386,0
19237,500-K,DOWN,402,191,ITPL,Vijayanagara,3,ITPL To Vijayanagara,Marathahalli Bridge Banashankari Nayandahalli,40767,7185,0
44536,500-K,UP,30,6915,Vijayanagara,ITPL,3,Vijayanagara To ITPL,Banashankari ,52657,9277,0
19917,500-KB,UP,9029,6915,Chowdeshwari Bus Stand JP Park,ITPL,3,Chowdeshwarinagara Bus Stand JP Park To ITPL,Rajajinagara 1st Block Vijayanagara Nayandahalli Kathriguppe Banashankari Central Silk Board Marathahalli Bridge ,53402,9423,0
19918,500-KB,DOWN,402,9028,ITPL,Chowdeshwari Bus Stand JP Park,3,ITPL To Chowdeshwarinagara Bus Stand JP Park,White Field TTMC Marathahalli Bridge Central Silk Board Banashankari Nayandahalli Vijayanagara Yashawanthapura ,47197,8084,0
19920,500-KC,DOWN,402,2007,ITPL,BDA Complex Nagarabhavi (Towards Kottigepalya),3,ITPL To Nagarabhavi BDA Complex,Banashankari,38670,6407,0
19923,500-KC,UP,2006,6915,BDA Complex Nagarabhavi (Towards Kengeri),ITPL,3,Nagarabhavi BDA Complex To ITPL,Banashankari,48009,8260,0
19390,500-KE,DOWN,402,4626,ITPL,Shirke KHB Quarters,3,ITPL To Shirke KHB Quarters,Marathahalli Bridge Banashankari Kengeri,42745,7016,0
21436,500-KE,UP,555,6915,Shirke KHB Quarters,ITPL,3,Shirke KHB Quarters To ITPL,Kengeri Banashankari Marathahalli,52092,8952,0
19925,500-KG,DOWN,402,93,ITPL,Gottigere (Towards Basavanapura Gate),3,ITPL To Gottigere,Central Silk Board Bilekahalli,29655,4843,0
19926,500-KG,UP,107,6915,Gottigere (Towards Kalena Agrahara),ITPL,3,Gottigere To ITPL,BTM Layout Central Silk Board Agara ,35995,5897,0
23795,500-KK,DOWN,2092,6203,Kadugodi Bus Station,Koramangala TTMC,3,Kadugodi Bus Station To Koramangala TTMC,Marathahalli Bridge ,23349,3918,0
27412,500-KK,UP,6204,2092,Koramangala TTMC,Kadugodi Bus Station,3,Koramangala TTMC To Kadugodi Bus Station,Marathahalli Bridge ,25605,3837,0
19928,500-KM,UP,11421,6915,Kalyani Magnum,ITPL,3,Kalyani Magnum JP Nagara To ITPL,Marathahalli Bridge,26810,4254,0
19929,500-KM,DOWN,402,11420,ITPL,Kalyani Magnum,3,ITPL To Kalyani Magnum JP Nagara,Marathahalli Bridge,24251,4022,0
19931,500-KR,DOWN,402,916,ITPL,RR Gate,3,ITPL To Rajarajeshwari Gate,Central Silk Board,38620,6768,0
19933,500-KR,UP,918,6915,RR Gate,ITPL,3,Rajarajeshwari Gate To ITPL,Banashankari,45399,8026,0
20035,500-KS,UP,269,2092,Mysore Road Satellite Bus Station,Kadugodi Bus Station,3,Mysore Road Bus Station To Kadugodi Bus Station,Banashankari,50663,8986,0
20036,500-KS,DOWN,2092,269,Kadugodi Bus Station,Mysore Road Satellite Bus Station,3,Kadugodi Bus Station To Mysore Road Bus Station,Banashankari ,38689,6576,0
44156,500-L,UP,9,3488,Banashankari TTMC,Tin Factory,3,Banashankari TTMC To Tin Factory,MRHB,28098,4227,0
44158,500-L,DOWN,335,4140,Tin Factory,Banashankari TTMC,3,Tin Factory To Banashankari TTMC,MRHB,26975,4113,0
43810,500-L CKA-HBL,UP,1695,5366,Channammanakere Achukattu,Hebbala Bridge (Towards BEL Circle),3,Channammanakere Achukattu To Hebbala Bridge (Towards BEL Circle),,43892,6162,0
25909,500-L CKA-TNF,UP,1695,3488,Channammanakere Achukattu,Tin Factory,3,Channammanakere Achukattu To Tin Factory,Banashankari,29691,4430,0
24815,500-L TNF-ATB,UP,335,8546,Tin Factory,Attibele Bus Stand,3,Tin Factory To Attibele,Marathahalli Bridge Central Silk Board,57465,5341,0
11508,500-L TNF-CKA,DOWN,335,1695,Tin Factory,Channammanakere Achukattu,3,Tin Factory To Channammanakere Achukattu,Banashankari,27189,2699,0
20037,500-N,UP,5473,6915,Vijayanagara TTMC,ITPL,3,Vijayanagara TTMC To ITPL,Banashankari Bengaluru Dairy Circle Jakkasandra ,49251,8775,0
29617,500-N KRP-VTTMC,UP,646,5473,KR Puram Govt Hospital,Vijayanagara TTMC,3,KR Puram Government Hospital To Vijayanagara TTMC,,49053,8315,0
19228,500-P,UP,5211,6915,Chikkallasandra,ITPL,3,Chikkallasandra To ITPL,Banashankari Central Silk Board,37658,6486,0
19233,500-P,DOWN,402,5212,ITPL,Chikkallasandra,3,ITPL To Chikkallasandra,Marathahalli Central Silk Board Banashankari ,30642,5321,0
24485,500-Q,DOWN,9029,646,Chowdeshwari Bus Stand JP Park,KR Puram Govt Hospital,3,Chowdeshwarinagara Bus Stand JP Park To KR Puram Government Hospital,Hebbala Tin Factory,20011,2260,0
24488,500-Q,UP,646,9028,KR Puram Govt Hospital,Chowdeshwari Bus Stand JP Park,3,KR Puram Government Hospital To Chowdeshwarinagara Bus Stand JP Park,Tin Factory Hebbala,25156,2648,0
42856,500-Q BMT48-CJP,UP,16299,10747,Depot-48 Departure,Chowdeshwarinagara JP Park,3,Depot-48 Departure To Chowdeshwarinagara JP Park,HBLB  BELC,18134,2491,0
42533,500-QB,UP,894,336,BEL Circle (Towards Mathikere),Railway Station KR Puram,3,BEL Circle (Towards Mathikere) To Railway Station KR Puram,HBLB  NGVR,24867,2910,0
42534,500-QB,DOWN,411,256,Railway Station KR Puram,BEL Circle (Towards Baliga Circle),3,Railway Station KR Puram To BEL Circle (Towards Baliga Circle),Nagavara  Hebbala Bridge,19562,2428,0
34633,500-QC,UP,8735,5757,Varthuru,Devasandra Chikkamaranahalli,3,Varthuru To Devasandra Chikkamaranahalli,Varthur Kodi Hope Form Tin Factory Hebbala Mekhri Circle,34794,4817,0
34671,500-QC,DOWN,232,8736,Devasandra Chikkamaranahalli,Varthuru,3,Devasandra Chikkamaranahalli To Varthuru,Mekhri Circle Hebbal  Tin Factory Hope Form Varthru Kodi,36995,5160,0
18885,500-QD,UP,2236,9028,Central Silk Board (Towards Hebbala),Chowdeshwari Bus Stand JP Park,3,Central Silk Board To Chowdeshwarinagara Bus Stand JP Park,Hebbala,37661,4110,0
18887,500-QD,DOWN,9029,2241,Chowdeshwari Bus Stand JP Park,Central Silk Board (Towards BTM Layout),3,Chowdeshwarinagara Bus Stand JP Park To Central Silk Board,Hebbala,35959,4312,0
21021,500-QG,DOWN,462,646,Goraguntepalya (Towards BEL Circle),KR Puram Govt Hospital,3,Goraguntepalya To KR Puram Government Hospital,BEL Circle Hebbala,21214,2421,0
21024,500-QG,UP,646,10161,KR Puram Govt Hospital,Goraguntepalya (Towards Tumkur Road),3,KR Puram Government Hospital To Goraguntepalya,Hebbala ,21369,2425,0
46359,500-QG GGP-TCP,DOWN,462,1764,Goraguntepalya (Towards BEL Circle),TC Palya,3,Goraguntepalya (Towards BEL Circle) To TC Palya,BELC  HBLB  TNF,30894,3997,0
21397,500-QK,DOWN,9029,2092,Chowdeshwari Bus Stand JP Park,Kadugodi Bus Station,3,Chowdeshwarinagara Bus Stand JP Park To Kadugodi Bus Station,Hebbala Tin Factory,29129,4217,0
32115,500-QK,UP,2092,9028,Kadugodi Bus Station,Chowdeshwari Bus Stand JP Park,3,Kadugodi Bus Station To Chowdeshwarinagara Bus Stand JP Park,Tin Factory Hebbala,29126,3968,0
42846,500-QK CJP-BMT48,DOWN,9029,16300,Chowdeshwari Bus Stand JP Park,Depot-48 Arrval,3,Chowdeshwari Bus Stand JP Park To Depot-48 Arrval,HBLB  NWR,26009,3489,0
34737,500-QP,UP,5927,646,Hebbala Bridge (Towards Tin Factory),KR Puram Govt Hospital,3,Hebbala Bridge To KR Puram Govt Hospital,Ramamurthy Nagara Police Station,14555,1453,0
34739,500-QP,DOWN,8653,7502,KR Puram Govt Hospital,Hebbala Bridge (Towards Bhadrappa Layout),3,KR Puram Govt Hospital To Hebbala Bridge,Ramamurthy Nagara police Station,14504,1306,0
8791,500-R,UP,5927,3457,Hebbala Bridge (Towards Tin Factory),Nerige,3,Hebbala To Nerige,Doddanekkundi Railway Bridge,36058,3554,0
8793,500-R,DOWN,3456,7502,Nerige,Hebbala Bridge (Towards Bhadrappa Layout),3,Nerige To Hebbala,Doddanekkundi Railway Bridge,33470,3411,0
7091,500-T,DOWN,2587,7502,Multiplex Marathahalli,Hebbala Bridge (Towards Bhadrappa Layout),3,Marthahalli Bridge To Hebbala,Jn of Mahadevapura Kalayanagara,19245,1582,0
26465,500-T,UP,5927,2618,Hebbala Bridge (Towards Tin Factory),Multiplex Marathahalli,3,Hebbala To Marthahalli Bridge,Marathahalli Bridge,23576,2817,0
24954,500-TA,UP,5927,9753,Hebbala Bridge (Towards Tin Factory),Bhoganahalli,3,Hebbala To Boganahalli,Marathahalli Bridge,27539,3643,0
24957,500-TA,DOWN,9753,7502,Bhoganahalli,Hebbala Bridge (Towards Bhadrappa Layout),3,Boganahalli To Hebbala,Marathahalli Bridge,27375,3365,0
20041,500-W,UP,1931,6915,ISRO Layout,ITPL,3,ISRO Layout To ITPL,Banashankari,35068,5937,0
20042,500-W,DOWN,402,2011,ITPL,ISRO Layout,3,ITPL To ISRO Layout,Banashankari,28009,4808,0
32074,500-Y,UP,4651,2092,5th Phase Yalahanka New Town ,Kadugodi Bus Station,3,Yalahanka New Town 5th Phase To Kadugudi Bus Stand,Hebbala Bridge,40072,5988,0
32075,500-Y,DOWN,2092,4651,Kadugodi Bus Station,5th Phase Yalahanka New Town ,3,Kadugudi Bus Stand To Yalahanka New Town 5th Phase,Hebbala,36696,5188,0
43758,500AA-YHK-CSB,UP,5018,2241,Yelahanka Old Town,Central Silk Board (Towards BTM Layout),3,Yelahanka Old Town To Central Silk Board (Towards BTM Layout),Hebbala Tin Factory Marathahalli Bridge ,41288,5024,0
43767,500ACA-PNN-HBL,UP,10668,7502,Padmanabha Nagara,Hebbala Bridge (Towards Bhadrappa Layout),3,Padmanabha Nagara To Hebbala Bridge (Towards Bhadrappa Layout),Central Silk Board Marathahalli Bridge Tin Factory ,38343,5443,0
42625,500B MRHB-YTTMC,DOWN,2585,1826,Marathahalli Bridge,Yeshwanthapura TTMC,3,Marathahalli Bridge To Yeshwanthapura TTMC,Tinfactory Devasandra Chikkamaranahalli,35720,5293,0
42624,500B YTTMC-MRHB,UP,501,2584,Yeshwanthapura TTMC,Marathahalli Bridge,3,Yeshwanthapura TTMC To Marathahalli Bridge,Police Station Sadashivanagara  Kuvempu Circle,34536,4238,0
37760,500B- YTTMC-BWTCD,UP,501,14732,Yeshwanthapura TTMC,Bagmane World Technology Center Doddanekkundi,3,Yashawanthapura TTMC To Bagmane World Technology Center Doddanekkundi,HBLB  TNF ,23209,2891,0
41565,500CA JBS-JFWTC,UP,349,11405,Jayanagara 4th Block,John F Welch Technology Centre JFWTC ,3,Jayanagara 4th Block To John F Welch Technology Centre JFWTC ,CSB  MRH,25306,3833,0
41566,500CA JFWTC-JBS,DOWN,11404,11271,John F Welch Technology Centre JFWTC ,Jayanagara TTMC,3,John F Welch Technology Centre JFWTC  To Jayanagara TTMC,MRH  CSB  BTM,25509,4191,0
43768,500CA-HBL-BGR,DOWN,5927,7071,Hebbala Bridge (Towards Tin Factory),Beguru (Towards Beguru),3,Hebbala Bridge (Towards Tin Factory) To Beguru (Towards Beguru),Tin Factory Marathahalli Bridge Central Silk Board Bommanahalli Hongasandra ,45510,7009,0
42469,500D BMT45-HBLB,DOWN,12506,5927,Depot-45 MS Palya Departure,Hebbala Bridge (Towards Tin Factory),3,Depot-45 MS Palya Departure To Hebbala Bridge (Towards Tin Factory),Gangamma CIrcle,9905,1426,0
42844,500D BMT48-BEMLF,UP,16299,10384,Depot-48 Departure,BEML Factory (Towards Malleshapalya),3,Depot-48 Departure To BEML Factory (Towards Malleshapalya),HNRC,17287,2429,0
44981,500D CSB-BMT48,DOWN,2236,16300,Central Silk Board (Towards Hebbala),Depot-48 Arrval,3,Central Silk Board (Towards Hebbala) To Depot-48 Arrval,Marathahalli  Tinfactory,41861,5478,0
42463,500D HBLB-KRPRS,UP,5927,336,Hebbala Bridge (Towards Tin Factory),Railway Station KR Puram,3,Hebbala Bridge (Towards Tin Factory) To Railway Station KR Puram,Babusapalya,16860,1823,0
42535,500D KMH-KRPRS,UP,2300,336,Kammanahalli,Railway Station KR Puram,3,Kammanahalli To Railway Station KR Puram,Babusabapalya,8527,1180,0
42465,500D KRPRS-HBLB,DOWN,411,7502,Railway Station KR Puram,Hebbala Bridge (Towards Bhadrappa Layout),3,Railway Station KR Puram To Hebbala Bridge (Towards Bhadrappa Layout),Nagavara Junction,12665,1555,0
42747,500D MRHSPG-PTH,DOWN,2074,4650,Munnekolalu Cross,Puttenahalli,3,Munnekolalu Cross To Puttenahalli,TNF  HBLB,28747,3584,0
